id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448897e-37,0.0,0.0,0.0,0.0,3.4645974e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4700324e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,0.0,1.24026985e-36,2.1034853e-29,0.0,0.0,4.5980533e-26,6.197625e-21,0.0,2.8769644e-38,0.0,0.0,3.3852406e-38,0.0,8.215454e-32,1.20573615e-33,1.0,0.0,0.0,0.0,2.1376706e-36,0.0,2.4268309e-28,4.512845e-22,0.0,0.0,1.5636547e-29,4.3253641e-38,1.578659e-33,7.1770235e-18,1.7027843e-30,2.1973885e-30,1.0882524e-35,4.1676397e-36,1.2695961e-34,7.953731e-33,4.4910732e-35,7.4560673e-25,0.0,2.7640092e-29,3.9342468e-32,2.8150371e-33,0.0,0.0,0.0,3.6927701e-31,1.734714e-37,0.0,0.0,0.0,0.0,0.0,4.167858e-38,0.0,0.0,0.0,0.0,0.0,1.1916238e-28,0.0,0.0,0.0,0.0,8.8307345e-37,3.9676252e-27,1.4934637e-34,0.0,4.8374245e-21,6.248027e-34,0.0,0.0,1.0137835e-33,0.0,9.356937e-23,4.759698e-38,0.0,0.0,0.0,1.5008815e-28,4.3779853e-31,8.338819e-31,0.0,0.0,1.5432009e-34,0.0,0.0,0.0,0.0,2.3063025e-34,1.2316458e-37,5.6666524e-33,0.0,0.0,3.1960773e-34,0.0,1.9614677e-33,0.0,0.0,0.0,2.8680916e-36
1285,9.024375e-28,5.075265e-29,0.0,5.7917595e-21,9.0849226e-36,0.0,0.0,0.0,4.4030705e-33,0.0,0.0,3.3063706e-36,7.781862e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.491031e-25,0.0,0.0,0.0,8.7238965e-36,1.9691278e-35,0.0,7.011864e-33,0.0,0.0,0.0,0.0,0.0,1.6164412e-33,0.0,0.0,0.0,2.5654126e-38,1.7426536e-29,0.0,5.222944e-37,0.0,1.2717372e-36,0.0,0.0,0.0,0.0,0.0,1.098714e-35,7.9314864e-27,0.0,1.7381019e-26,0.0,0.0,0.0,7.826821e-22,1.2115904e-35,0.0,0.0,7.544458e-37,1.9147177e-38,0.0,0.0,0.0,0.0,0.0,1.4908098e-21,0.0,0.0,5.3517106e-33,4.1850794e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.768758e-14,0.0,0.0,0.0,0.0,3.6756241e-31,0.0,0.0,4.5203763e-36,1.0,2.7225574e-30,3.1458482e-23,0.0,8.564182e-34,5.9162157e-33,0.0,0.0,0.0,0.0,0.0,3.4074912e-35,0.0,9.1361895e-35
1288,9.277141e-13,5.6581705e-23,5.7870395e-34,1.7119656e-25,1.2734192e-25,3.6693163e-33,2.2482226e-20,1.1416836e-14,1.0,2.0236533e-19,1.6412009e-11,6.5494496e-19,3.5139832e-11,1.8376081e-27,1.1776613e-11,3.271567e-36,2.9052203e-15,2.0494721e-12,2.3027479e-29,2.4145237e-19,8.970282e-21,2.8185465e-36,0.0,0.0,7.6334224e-36,0.0,4.224814e-15,0.0,0.0,0.0,2.7126475e-37,0.0,4.0782984e-26,1.2161389e-33,3.7388733e-27,1.1788682e-22,3.8768627e-30,0.0,5.062929e-36,1.6029166e-37,2.5566416e-29,3.6575123e-23,3.465726e-33,0.0,1.7849188e-29,1.211276e-28,7.953497e-31,2.0746481e-19,1.349166e-14,6.0899265e-24,7.6803883e-29,1.8246853e-27,7.9997745e-32,1.2627194e-32,8.810563e-33,2.0855336e-35,1.8076308e-32,1.6407622e-34,5.296028e-24,2.2875737e-30,0.0,2.1747655e-29,0.0,2.4603274e-24,6.2118074e-27,9.782351e-35,0.0,0.0,0.0,1.9214282e-37,0.0,6.5497664e-29,1.2581792e-34,7.0747496e-29,2.8088584e-33,1.3736016e-30,4.408813e-28,0.0,4.375657e-27,6.9144795e-28,5.7662797e-27,4.817204e-29,5.606207e-20,2.5679375e-24,6.948239e-22,8.605257e-32,1.903913e-34,3.350596e-35,7.433395e-35,1.3305294e-13,1.4206455e-32,1.690317e-18,0.0,4.4207304e-23,2.9981282e-15,7.6664355e-19,1.7502582e-33,0.0,7.766248e-27
1290,0.0,0.0,6.6959983e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7734454e-37,7.78246e-37,0.0,0.0,0.0,5.785721e-32,0.0,7.832197e-37,0.0,0.0,0.0,1.2316512e-36,3.1793142e-38,0.0,0.0,0.0,0.0,4.6884314e-21,8.8703215e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.3784956e-35,0.0,0.0,0.0,0.0,0.0,1.9152038e-34,2.263761e-31,0.0,5.3539446e-30,0.0,0.0,0.0,0.0,0.0,3.312048e-38,0.0,0.0,0.0,0.0,0.0,3.4349729e-37,1.1748347e-33,0.0,0.0,8.392826e-36,8.9089915e-38,1.4475762e-33,0.0,2.1190663e-32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2176052e-28,0.0,0.0,0.0,1.2933684e-26,0.0,0.0,0.0,1.9222235e-26,0.0,3.8063102e-34,0.0,0.0,0.0,0.0,2.083427e-27,0.0,0.0,8.654204e-33,0.0,0.0,0.0,5.045982e-28,0.0,8.747621e-29,1.8469353e-33
1293,0.0,0.0,0.0,0.0,0.0,0.0,5.9112406e-37,0.0,0.0,0.0,0.0,0.0,0.0,5.940439e-32,0.0,0.0,0.0,7.1453437e-23,0.0,0.0,0.0,0.0,0.0,0.0,1.7992127e-37,0.0,0.0,0.0,2.8535428e-37,4.4676976e-35,0.0,0.0,0.0,0.0,0.0,0.0,3.2751211e-24,0.0,1.2682794e-34,0.0,7.74332e-35,0.0,0.0,1.3749004e-32,1.229032e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014331e-37,0.0,0.0,0.0,0.0,1.0,5.7254383e-37,0.0,1.1937636e-33,0.0,2.618461e-35,0.0,0.0,0.0,8.6198173e-38,1.7221521e-31,0.0,1.1238257e-35,0.0,0.0,0.0,1.8308257e-37,0.0,0.0,0.0,2.4645553e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121751e-24,0.0,0.0,1.857951e-34,0.0,2.8024618e-38,0.0,0.0,0.0,2.1530964e-37,0.0,0.0,0.0
1295,0.0,1.524692e-35,3.0635004e-34,9.286185e-36,0.0,0.0,0.0,0.0,2.72495e-28,3.6960848e-37,2.5641962e-33,0.0,3.443591e-38,0.0,6.239548e-34,0.0,7.872411e-33,0.0,0.0,8.312006e-33,2.4678535e-34,0.0,0.0,0.0,0.0,0.0,3.6252432e-31,1.3174933e-21,0.0,0.0,0.0,3.7514552e-22,5.101146e-26,1.6523609e-37,3.4495512e-28,0.0,0.0,0.0,0.0,0.0,1.26760105e-36,2.9321664e-36,1.1111116e-32,1.2388028e-38,1.6580344e-33,3.3400585e-33,1.8690586e-30,4.7186804e-37,0.0,0.0,1.2491251e-21,6.721428e-29,0.0,0.0,3.627536e-33,0.0,4.802578e-30,0.0,1.5726084e-23,1.8246278e-29,0.0,2.8393115e-27,2.393929e-38,6.036572e-30,4.1242465e-19,9.624993e-36,1.4407055e-27,0.0,7.3690624e-32,0.0,0.0,0.0,1.4571225e-25,5.294932e-26,3.7555904e-31,3.2642863e-29,1.0548428e-35,8.904933e-34,3.3392566e-25,0.0,8.520999e-35,7.987648e-22,8.919998e-33,1.0,9.748906e-26,0.0,0.0,6.1404836e-37,7.809215e-32,0.0,2.2850897e-36,0.0,0.0,0.0,6.3351684e-35,0.0,1.4901772e-23,6.050504e-35,0.0
1297,0.0,0.0,3.4941655e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0495175e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3197623e-38,0.0,1.9274563e-36,0.0,1.0584221e-35,0.0,0.0,0.0,1.2858027e-33,1.03837355e-36,0.0,2.2549186e-38,0.0,3.5848636e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.250036e-38,1.6510785e-26,0.0,4.7460634e-38,0.0,3.0875325e-16,0.0,0.0,0.0,6.1073783e-38,0.0,9.105578e-26,0.0,2.9594545e-26,3.1888158e-36,0.0,0.0,0.0,9.926877e-38,0.0,0.0,0.0,2.5944815e-33,0.0,1.0,0.0,9.304766e-36,0.0,0.0,0.0,0.0,5.8790047e-33,5.694308e-31,0.0,0.0,0.0,0.0,5.582796e-35,0.0,0.0,0.0
1298,0.0,0.0,1.3273616e-27,0.0,0.0,4.05973e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4198232e-36,1.4234295e-38,0.0,0.0,6.950045e-36,0.0,9.900684e-35,3.2081353e-33,4.963926e-35,0.0,0.0,2.5543857e-32,8.348149e-30,1.0881658e-34,1.6683922e-29,0.0,7.7100877e-31,6.663935e-36,0.0,2.1312427e-32,0.0,1.2700708e-34,1.2753138e-27,1.6180448e-26,2.967354e-35,7.533825e-35,0.0,1.7803709e-20,0.0,4.1263553e-34,0.0,0.0,0.0,0.0,2.0861771e-36,0.0,2.5657414e-26,0.0,0.0,2.807056e-35,0.0,1.8033035e-27,0.0,0.0,6.420976e-29,0.0,4.8345602e-23,0.0,7.4777305e-21,1.2452258e-33,0.0,1.5562404e-36,1.865951e-24,2.0623193e-30,1.8114846e-30,6.7033416e-24,8.799499e-36,1.0,0.0,0.0,4.3330026e-34,5.705162e-37,5.5159174e-22,2.8680725e-19,0.0,0.0,0.0,4.7944725e-21,2.7693438e-33,7.15535e-24,0.0,0.0,2.0235297e-19,9.801461e-23,0.0,2.5067576e-32,0.0,0.0,0.0,4.3924675e-33,0.0,0.0,1.5508018e-34,0.0
1303,0.0,0.0,0.0,1.7487615e-35,0.0,0.0,2.2715091e-33,0.0,4.5762044e-38,0.0,2.1071619e-38,9.44278e-38,4.7239442e-35,0.0,0.0,0.0,0.0,5.0173188e-23,0.0,2.2996158e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.4254324e-33,1.9649362e-32,0.0,0.0,0.0,0.0,0.0,0.0,2.2023094e-27,0.0,6.794198e-30,7.614344e-36,3.8339027e-38,0.0,2.4260471e-33,2.2356444e-33,8.487483e-36,4.2185353e-29,3.6964588e-33,1.4293881e-30,0.0,1.03324245e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.180627e-21,1.0,1.5171827e-37,2.928918e-33,0.0,3.306321e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2484058e-36,0.0,0.0,0.0,3.7259084e-24,0.0,0.0,9.490238e-29,0.0,0.0,5.8464675e-32,0.0,3.1439016e-25,5.300268e-33,0.0,0.0,1.8493987e-30,2.0226731e-34,1.1801377e-36,0.0,3.4707255e-19,6.2078417e-30,6.203696e-31,0.0,0.0,8.974316e-37,3.6074364e-22,8.47097e-25,0.0,0.0
1304,3.3528115e-33,1.7870671e-34,2.8928917e-36,1.3088692e-33,1.8390561e-31,2.5052183e-32,2.5224417e-24,3.315308e-24,7.663295e-37,8.540334e-34,1.26302e-29,1.2430202e-16,6.048752e-27,2.925242e-12,3.3763083e-20,6.457032e-22,0.0,3.0957816e-20,3.0567447e-17,2.4721936e-22,2.72016e-37,3.4854368e-28,4.0921466e-10,2.1154506e-22,0.99998856,5.4312524e-29,5.5750875e-29,1.5103744e-37,7.806208e-09,5.0732113e-11,3.9077444e-16,2.9458528e-38,0.0,8.877685e-29,6.5098435e-27,1.4965099e-33,6.4496356e-18,1.1549184e-26,1.0660509e-15,2.6896379e-30,3.0731709e-25,0.0,4.230642e-27,1.2880407e-19,1.57338e-26,1.02967264e-35,6.5983202e-28,2.5362709e-22,1.6379107e-19,1.7397464e-19,1.4471117e-34,6.1567113e-38,3.3690033e-11,4.0152714e-25,7.29341e-18,1.6917782e-29,6.966201e-31,6.156608e-11,0.0,1.8655919e-35,3.56756e-21,2.0688281e-22,1.4198786e-21,3.2566223e-23,1.9211445e-35,3.26218e-38,9.3562236e-23,1.3512465e-07,1.2262505e-21,1.5322199e-19,5.719538e-13,5.5047685e-25,1.7762852e-22,1.4940572e-18,5.013003e-35,2.673194e-27,2.960661e-27,1.59467e-23,0.0,1.3161634e-19,2.2039818e-27,4.678354e-29,7.796115e-33,0.0,0.0,2.3401396e-33,1.1306477e-05,3.7071477e-26,2.4037873e-21,2.59283e-25,6.007002e-32,4.5355937e-21,1.3936262e-15,2.4056492e-21,2.0962427e-30,1.5967938e-24,1.5095715e-25,2.6550833e-35,1.1807888e-24
1306,1.07493154e-32,0.0,0.0,0.0,0.0,0.0,2.8031937e-27,2.0381908e-23,9.4961265e-32,0.0,3.4229684e-35,3.8990285e-26,1.1962809e-24,5.819696e-33,8.938021e-32,0.0,0.0,1.0,0.0,8.097374e-33,0.0,0.0,0.0,0.0,3.3338763e-38,0.0,2.1873865e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6956082e-23,1.1484036e-18,1.8430808e-38,1.2619795e-37,0.0,8.534041e-28,0.0,0.0,0.0,0.0,2.5025122e-27,1.8127251e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.732875e-31,0.0,0.0,4.7018874e-34,0.0,0.0,1.9025152e-38,2.759585e-36,3.0544412e-29,0.0,0.0,0.0,2.414049e-38,6.807187e-25,0.0,0.0,2.9428718e-26,0.0,4.1790056e-29,0.0,0.0,2.2503053e-37,2.927692e-31,0.0,0.0,0.0
1307,0.0,3.4030192e-37,4.476324e-30,2.2923532e-29,2.4151274e-30,1.1787198e-37,6.8412126e-32,7.354708e-33,0.0,0.0,4.3945516e-38,7.3589745e-33,3.5014277e-36,1.2274167e-27,1.2302785e-31,1.3046815e-26,0.0,0.0,1.1822512e-28,4.556006e-20,0.0,6.95434e-29,1.4332337e-20,6.695537e-27,3.0368058e-21,1.460366e-26,3.1262728e-33,2.1833349e-37,5.8725107e-16,1.966485e-13,1.2151842e-17,0.0,2.5800388e-28,0.0,9.590543e-28,0.0,2.0725213e-18,1.530406e-23,2.3574195e-21,1.569176e-29,1.9880937e-29,0.0,1.2129556e-26,4.552563e-29,1.4880806e-31,1.0022456e-30,4.77258e-34,7.25355e-30,3.7818754e-36,3.1052327e-27,1.7995445e-27,0.0,3.1645025e-24,6.671086e-35,1.0981377e-24,6.127631e-24,1.8220683e-29,1.4911761e-18,0.0,2.6004774e-32,6.717173e-29,1.3021867e-24,6.763818e-36,1.4086009e-17,2.3812273e-35,2.2018529e-37,1.9655334e-27,1.0,1.472388e-17,2.0807673e-11,2.0930126e-17,5.464763e-33,6.8537315e-15,1.184425e-24,0.0,4.2223766e-32,1.0434752e-30,3.0245566e-25,1.6622034e-38,8.634456e-32,5.6423527e-37,2.2616398e-29,1.3513798e-27,0.0,4.2653614e-38,1.9635211e-31,1.2367821e-15,3.4767758e-11,6.2059333e-27,3.320404e-34,2.3533815e-24,4.960795e-38,3.7086935e-24,3.9263903e-32,2.9798052e-30,2.3839223e-31,1.1689151e-27,3.7896325e-35,8.432931e-31
1313,0.0,1.8414502e-38,5.0613777e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0188714e-35,5.6572296e-35,0.0,2.6253795e-37,1.2151667e-38,3.686866e-27,0.0,0.0,0.0,0.0,0.0,1.2843921e-31,9.682156e-34,0.0,0.0,0.0,0.0,3.949898e-26,4.407137e-33,0.0,0.0,0.0,0.0,0.0,0.0,6.0956194e-32,0.0,0.0,0.0,0.0,0.0,0.0,8.701551e-31,0.0,1.1077679e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9137246e-38,4.2110845e-32,0.0,0.0,0.0,6.5314546e-36,3.839602e-35,0.0,9.437849e-30,0.0,1.0,3.6467662e-33,0.0,0.0,0.0,0.0,8.711421e-37,6.245582e-31,0.0,0.0,0.0,1.2589442e-24,0.0,0.0,0.0,8.24183e-30,0.0,0.0,0.0,0.0,0.0,0.0,8.045337e-26,0.0,0.0,3.5724062e-37,0.0,0.0,0.0,5.0209605e-29,0.0,1.7887399e-32,8.8926733e-35
1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.180055e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2355275e-38,0.0,0.0,0.0,0.0,0.0,0.0,1.1677492e-24,0.0,1.2600746e-37,0.0,2.3132761e-38,0.0,0.0,0.0,6.626895e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8315881e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.307298e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.420187e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,0.0,0.0,2.0442664e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5990447e-37,4.0703158e-38,0.0,0.0,0.0,5.083027e-32,0.0,0.0,0.0,0.0,0.0,7.1265645e-37,1.1892847e-36,0.0,0.0,0.0,0.0,1.3169703e-29,3.1760027e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717129e-27,0.0,3.2182098e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7261774e-31,2.5720445e-32,0.0,0.0,8.1138337e-38,6.116656e-31,2.4592133e-37,0.0,1.1257084e-29,0.0,1.0,6.464232e-36,0.0,5.774502e-38,0.0,0.0,0.0,8.9570375e-31,0.0,0.0,0.0,3.3451665e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.856613e-30,0.0,0.0,8.1453416e-38,0.0,0.0,0.0,7.139733e-30,0.0,2.9750316e-32,8.014821e-35
1316,2.4021724e-37,0.0,0.0,0.0,0.0,4.7187367e-36,0.0,0.0,4.8299333e-38,2.406777e-37,3.9585103e-34,0.0,0.0,0.0,6.0495937e-31,0.0,2.0535717e-32,0.0,0.0,0.0,5.376641e-38,0.0,0.0,0.0,0.0,0.0,1.184803e-19,7.303317e-27,0.0,0.0,0.0,1.6531979e-24,1.6096745e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4788985e-24,3.9902654e-30,0.0,3.4298916e-30,0.0,9.969823e-33,0.0,0.0,0.0,0.0,3.8110845e-22,0.0,0.0,2.0873138e-30,0.0,9.275552e-31,0.0,5.846231e-29,0.0,0.0,0.0,0.0,0.0,2.981368e-19,0.0,7.7493145e-36,0.0,0.0,0.0,0.0,0.0,1.1785502e-35,0.0,4.4960045e-30,1.0,1.5185839e-37,0.0,6.339594e-27,0.0,0.0,0.0,0.0,1.373428e-16,3.6982927e-18,0.0,0.0,0.0,3.2892803e-25,7.907083e-33,0.0,0.0,0.0,0.0,0.0,7.753369e-35,0.0,0.0,0.0
1318,5.206442e-26,3.8425227e-25,4.9817238e-26,2.18593e-34,1.1789711e-23,2.4052479e-19,1.4838228e-32,3.4067547e-25,2.0388964e-25,3.7544722e-24,4.7798342e-18,5.0255262e-27,6.692839e-32,5.9541815e-34,2.5630813e-33,7.718891e-30,1.5401372e-26,2.3176618e-34,2.7263826e-22,7.2383496e-37,2.7072904e-16,8.555298e-27,0.0,0.0,8.647896e-34,1.0281369e-37,7.46593e-36,1.0522535e-37,9.858889e-27,0.0,2.7750423e-34,1.5996808e-35,3.3138747e-34,4.8329914e-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.222409e-32,6.8986185e-28,0.0,1.0616082e-28,0.0,1.1564374e-22,0.0,2.6546247e-37,1.8472208e-29,0.0,1.5664024e-27,8.8109575e-35,5.4622385e-34,2.8094585e-33,7.782553e-36,6.386663e-26,0.0,0.0,3.071113e-37,0.0,2.2965025e-36,0.0,0.0,6.066289e-20,3.5473028e-34,6.3377144e-25,0.0,0.0,0.0,1.257111e-24,1.3557356e-30,0.0,5.2365482e-30,7.9705646e-24,1.4620036e-35,1.13168114e-35,3.3850924e-34,2.0930845e-32,1.7625615e-31,4.8531598e-26,1.1687198e-33,0.0,7.180251e-34,0.0,0.0,0.0,0.0,6.2609984e-29,2.8100101e-37,0.0,1.6866404e-24,9.838882e-31,1.6650173e-20,2.8452104e-34,0.0,0.0,2.805496e-33,6.886508e-25
1321,6.528382e-08,1.657064e-36,0.0,0.0,9.189475e-31,3.5320932e-29,0.0,5.857635e-37,3.5187603e-32,2.532342e-32,1.6085219e-36,2.666281e-25,7.756446e-27,1.3223218e-28,9.307277e-30,0.0,3.43719e-28,6.12113e-33,0.99999976,8.686028e-31,5.0680125e-20,0.0,0.0,0.0,3.1793073e-12,0.0,6.271924e-28,0.0,1.8485062e-26,2.2707387e-32,0.0,0.0,0.0,0.0,0.0,1.2944909e-30,0.0,0.0,1.7448612e-22,0.0,0.0,1.8343323e-32,0.0,1.7108609e-26,5.564764e-35,0.0,0.0,2.949898e-32,1.4598659e-07,5.0728328e-11,0.0,0.0,2.2811247e-30,2.573918e-25,5.006495e-16,5.5741047e-30,1.5152747e-28,0.0,0.0,0.0,2.8187186e-28,1.2387874e-32,0.0,7.7294395e-37,1.2768437e-32,1.7626897e-30,0.0,0.0,2.3943693e-36,8.862222e-21,6.0529424e-30,1.58806e-29,0.0,0.0,1.4874382e-32,1.2896208e-23,9.9298e-21,0.0,0.0,5.526287e-34,4.112585e-28,1.8860475e-37,1.4560319e-34,0.0,0.0,9.643827e-32,2.177207e-20,9.082564e-36,1.19996355e-33,3.0633658e-15,1.4574512e-31,9.316541e-24,4.3153e-35,5.8774264e-28,0.0,9.612921e-28,0.0,0.0,5.7342352e-18
1331,6.703315e-32,5.8246945e-25,0.0,0.0,4.3781816e-33,8.247428e-30,0.0,0.0,0.0,1.0,0.0,8.728022e-29,0.0,9.431658e-30,1.6059466e-29,0.0,1.0753595e-37,0.0,0.0,3.4964767e-28,8.0116887e-16,5.858836e-32,0.0,4.4917975e-33,2.2016486e-32,0.0,1.3603151e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.3779923e-33,0.0,4.6790656e-30,0.0,0.0,0.0,0.0,0.0,5.902253e-36,0.0,0.0,0.0,0.0,1.7285123e-36,8.056018e-35,6.528834e-30,0.0,0.0,3.6482652e-35,0.0,0.0,2.4956094e-20,0.0,0.0,0.0,0.0,9.824568e-36,0.0,0.0,0.0,0.0,2.540154e-29,1.1308759e-32,0.0,0.0,0.0,0.0,6.753277e-35,5.4134385e-38,0.0,0.0,1.6189704e-19,5.493579e-28,2.0664435e-32,0.0,1.4050089e-27,0.0,5.0053353e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4270446e-35,8.69537e-33,0.0,0.0,0.0,0.0,7.546546e-33
1332,1.3534984e-22,2.2445562e-34,1.21019274e-32,0.0,3.0069827e-37,1.0417693e-22,0.0,1.7195976e-32,0.0,8.6050664e-23,4.6392136e-32,1.0581406e-33,1.7344673e-24,3.325498e-20,1.3106941e-31,2.9828235e-27,0.0,4.4016404e-34,1.911649e-19,6.817332e-22,1.748155e-27,1.9782117e-31,3.2765514e-28,1.5805162e-24,1.683222e-08,2.195177e-37,9.596843e-27,3.3351625e-37,9.834734e-20,2.9749153e-19,1.2393388e-35,4.4234116e-31,6.9543343e-38,5.793146e-23,6.257192e-32,1.1510594e-29,7.651963e-29,3.298692e-25,4.8562713e-11,4.721947e-34,0.0,1.491726e-28,2.3452604e-33,9.949828e-35,1.4883028e-30,3.6079714e-38,9.809361e-14,2.9873527e-29,1.675573e-15,1.66121e-21,0.0,1.9548938e-26,5.697014e-27,1.5560781e-16,1.0,8.7023424e-17,2.7580948e-18,2.0650814e-31,0.0,0.0,1.4517035e-38,4.649467e-19,1.4175292e-37,3.5173774e-33,1.04442735e-22,1.9446867e-21,2.2853037e-32,4.2647367e-26,6.1167527e-15,4.9944294e-28,1.0798127e-12,9.441584e-32,6.717655e-23,1.1011632e-37,2.0774287e-18,3.5658562e-15,5.557048e-26,3.9346792e-26,1.6573801e-29,8.8098415e-29,1.8182295e-28,1.5363204e-37,2.1863232e-33,8.124955e-30,6.334511e-29,2.0019492e-32,2.2074024e-23,8.0909654e-22,7.0898717e-16,2.354219e-37,3.7157956e-35,5.5725995e-29,9.8225194e-26,1.7465153e-27,0.0,0.0,1.2101767e-28,1.4957721e-35,5.221107e-16
